epoch,train_loss,val_loss
0,46.82863235473633,31.88239288330078
1,46.752376556396484,31.80767822265625
2,46.67648696899414,31.7335205078125
3,46.6009635925293,31.659902572631836
4,46.52581787109375,31.586769104003906
5,46.4510498046875,31.514080047607422
6,46.376670837402344,31.441822052001953
7,46.302677154541016,31.369964599609375
8,46.22908020019531,31.298500061035156
9,46.1558837890625,31.2274169921875
10,46.08308792114258,31.156715393066406
11,46.01069259643555,31.086421966552734
12,45.938716888427734,31.01654815673828
13,45.86714172363281,30.947128295898438
14,45.79597473144531,30.878177642822266
15,45.725223541259766,30.809715270996094
16,45.65488052368164,30.741764068603516
17,45.58495330810547,30.674318313598633
18,45.515438079833984,30.607372283935547
19,45.44633102416992,30.54092788696289
20,45.37762451171875,30.4749698638916
21,45.309326171875,30.40948486328125
22,45.241424560546875,30.344463348388672
23,45.17392349243164,30.279903411865234
24,45.106807708740234,30.215797424316406
25,45.04007339477539,30.152156829833984
26,44.973716735839844,30.088987350463867
27,44.9077262878418,30.026287078857422
28,44.84210205078125,29.964080810546875
29,44.77682113647461,29.902355194091797
30,44.711891174316406,29.841115951538086
31,44.64727783203125,29.780353546142578
32,44.58299255371094,29.72005271911621
33,44.519012451171875,29.660192489624023
34,44.45532989501953,29.60076332092285
35,44.39192581176758,29.541744232177734
36,44.32878494262695,29.48311996459961
37,44.265899658203125,29.424884796142578
38,44.203250885009766,29.36703109741211
39,44.14082717895508,29.309551239013672
40,44.07861328125,29.252445220947266
41,44.01659393310547,29.19570541381836
42,43.95474624633789,29.13931655883789
43,43.893070220947266,29.083263397216797
44,43.831546783447266,29.027530670166016
45,43.77015686035156,28.972091674804688
46,43.708892822265625,28.916927337646484
47,43.64773178100586,28.86202049255371
48,43.586666107177734,28.80735206604004
49,43.52567672729492,28.752914428710938
50,43.46476745605469,28.69869613647461
51,43.40390396118164,28.64468765258789
52,43.34309005737305,28.590879440307617
53,43.28230667114258,28.537261962890625
54,43.22154235839844,28.483810424804688
55,43.16079330444336,28.43051528930664
56,43.10003662109375,28.37735366821289
57,43.03927230834961,28.32430648803711
58,42.978485107421875,28.271358489990234
59,42.91766357421875,28.21849822998047
60,42.8568000793457,28.165714263916016
61,42.79588317871094,28.11299705505371
62,42.73490524291992,28.060335159301758
63,42.673858642578125,28.007719039916992
64,42.612728118896484,27.955135345458984
65,42.551509857177734,27.90256118774414
66,42.49020004272461,27.84998321533203
67,42.42877960205078,27.79738998413086
68,42.367244720458984,27.744760513305664
69,42.30558395385742,27.69208526611328
70,42.24380111694336,27.639358520507812
71,42.1818733215332,27.586563110351562
72,42.11980056762695,27.53369140625
73,42.057579040527344,27.480728149414062
74,41.99519729614258,27.42766571044922
75,41.932647705078125,27.374483108520508
76,41.86992645263672,27.3211669921875
77,41.8070182800293,27.267704010009766
78,41.743934631347656,27.214082717895508
79,41.68065643310547,27.160295486450195
80,41.6171760559082,27.10633087158203
81,41.553497314453125,27.05217933654785
82,41.48960876464844,26.997833251953125
83,41.425506591796875,26.943275451660156
84,41.36117935180664,26.888500213623047
85,41.29663848876953,26.833492279052734
86,41.23186111450195,26.778236389160156
87,41.16685104370117,26.72273826599121
