epoch,train_loss,val_loss
0,45.84357452392578,30.178882598876953
1,45.75712203979492,30.10671615600586
2,45.67073440551758,30.034696578979492
3,45.58442687988281,29.96282196044922
4,45.49818801879883,29.891082763671875
5,45.41203689575195,29.819488525390625
6,45.32596206665039,29.74803924560547
7,45.23997116088867,29.676727294921875
8,45.15406036376953,29.60556411743164
9,45.0682373046875,29.53453826904297
10,44.982505798339844,29.463653564453125
11,44.8968620300293,29.39291000366211
12,44.81130599975586,29.322307586669922
13,44.7258415222168,29.251842498779297
14,44.640472412109375,29.1815185546875
15,44.55519485473633,29.111328125
16,44.47000503540039,29.041269302368164
17,44.38490676879883,28.971349716186523
18,44.29990768432617,28.90155792236328
19,44.214996337890625,28.831899642944336
20,44.13017654418945,28.76236343383789
21,44.04544448852539,28.69295310974121
22,43.9608039855957,28.62366485595703
23,43.876251220703125,28.55449676513672
24,43.791778564453125,28.485441207885742
25,43.7073860168457,28.416500091552734
26,43.623077392578125,28.347667694091797
27,43.53884506225586,28.27893829345703
28,43.454681396484375,28.210309982299805
29,43.37059020996094,28.141780853271484
30,43.28656005859375,28.07333755493164
31,43.202598571777344,28.004985809326172
32,43.118682861328125,27.93671417236328
33,43.034828186035156,27.868518829345703
34,42.95101547241211,27.80039405822754
35,42.867244720458984,27.73233413696289
36,42.783504486083984,27.664337158203125
37,42.69979476928711,27.596393585205078
38,42.616111755371094,27.52849578857422
39,42.53245162963867,27.460647583007812
40,42.448795318603516,27.392833709716797
41,42.365150451660156,27.325048446655273
42,42.2815055847168,27.25728988647461
43,42.19786071777344,27.189552307128906
44,42.11420822143555,27.1218318939209
45,42.03053665161133,27.054121017456055
46,41.94685363769531,26.98641014099121
47,41.86314010620117,26.918701171875
48,41.7794075012207,26.85098648071289
49,41.695648193359375,26.78326416015625
50,41.611846923828125,26.715526580810547
51,41.528011322021484,26.647769927978516
52,41.44413375854492,26.579998016357422
53,41.36021423339844,26.51219367980957
54,41.27625274658203,26.444368362426758
55,41.192237854003906,26.376510620117188
56,41.10818099975586,26.308624267578125
57,41.02406692504883,26.240699768066406
58,40.939903259277344,26.172744750976562
59,40.855682373046875,26.104755401611328
60,40.77140426635742,26.036724090576172
61,40.687076568603516,25.968660354614258
62,40.602684020996094,25.90056037902832
63,40.51823806762695,25.832420349121094
64,40.43373107910156,25.76424789428711
65,40.34916305541992,25.69603729248047
66,40.26453399658203,25.627796173095703
67,40.17984390258789,25.55952262878418
68,40.0950927734375,25.49121856689453
69,40.010284423828125,25.422887802124023
70,39.925411224365234,25.354530334472656
71,39.840476989746094,25.286151885986328
72,39.7554817199707,25.217750549316406
73,39.67042541503906,25.149337768554688
74,39.58530807495117,25.08090591430664
75,39.50012969970703,25.012466430664062
76,39.414894104003906,24.944019317626953
77,39.32959747314453,24.875568389892578
78,39.24424362182617,24.807119369506836
79,39.15882873535156,24.73867416381836
80,39.073360443115234,24.67023277282715
81,38.987831115722656,24.601806640625
82,38.902252197265625,24.533395767211914
83,38.81660842895508,24.465003967285156
84,38.730918884277344,24.39663314819336
85,38.645179748535156,24.328289031982422
86,38.559383392333984,24.259979248046875
87,38.47353744506836,24.191699981689453
88,38.38764190673828,24.123455047607422
89,38.30169677734375,24.055255889892578
90,38.21570587158203,23.987096786499023
91,38.12967300415039,23.918987274169922
92,38.04359436035156,23.850923538208008
93,37.95746994018555,23.782917022705078
94,37.871307373046875,23.714962005615234
95,37.78510284423828,23.647064208984375
96,37.69886016845703,23.579227447509766
97,37.612579345703125,23.51145362854004
98,37.5262565612793,23.44374656677246
99,37.43990707397461,23.376100540161133
100,37.35352325439453,23.30852508544922
101,37.26710510253906,23.241016387939453
102,37.18065643310547,23.173580169677734
103,37.094181060791016,23.106212615966797
104,37.0076789855957,23.038917541503906
105,36.92115020751953,22.971694946289062
106,36.8345947265625,22.904552459716797
107,36.748016357421875,22.837474822998047
108,36.661415100097656,22.770477294921875
109,36.574798583984375,22.703550338745117
110,36.4881591796875,22.636699676513672
111,36.4015007019043,22.56992530822754
112,36.3148307800293,22.503225326538086
113,36.228145599365234,22.436595916748047
114,36.14144515991211,22.370044708251953
115,36.05473327636719,22.303569793701172
116,35.968013763427734,22.237163543701172
117,35.88128662109375,22.170835494995117
118,35.7945442199707,22.104576110839844
119,35.707801818847656,22.038394927978516
120,35.62105178833008,21.972286224365234
121,35.534297943115234,21.906251907348633
122,35.447540283203125,21.840288162231445
123,35.36078643798828,21.77440071105957
124,35.27403259277344,21.708587646484375
125,35.18727493286133,21.64284896850586
126,35.10052490234375,21.577184677124023
127,35.01377868652344,21.5115966796875
128,34.92703628540039,21.446083068847656
129,34.840301513671875,21.380643844604492
130,34.753570556640625,21.315282821655273
131,34.66685104370117,21.249996185302734
132,34.580142974853516,21.18478775024414
133,34.49344253540039,21.119659423828125
134,34.40675735473633,21.054607391357422
135,34.3200798034668,20.989635467529297
136,34.233421325683594,20.92474365234375
137,34.14677810668945,20.85993003845215
138,34.060150146484375,20.795196533203125
139,33.97353744506836,20.730545043945312
140,33.886940002441406,20.66597557067871
141,33.80036544799805,20.601482391357422
142,33.71381378173828,20.537078857421875
143,33.62727355957031,20.472747802734375
144,33.54075622558594,20.408504486083984
145,33.454261779785156,20.344341278076172
146,33.3677864074707,20.280261993408203
147,33.281341552734375,20.216257095336914
148,33.194908142089844,20.15233612060547
149,33.10850524902344,20.08849334716797
150,33.02212905883789,20.02472686767578
151,32.935768127441406,19.96103858947754
152,32.84943771362305,19.89742660522461
153,32.76313400268555,19.833892822265625
154,32.67685317993164,19.770427703857422
155,32.590599060058594,19.707035064697266
156,32.504371643066406,19.64371681213379
157,32.41817092895508,19.580467224121094
158,32.33198928833008,19.51728057861328
159,32.2458381652832,19.454158782958984
160,32.15971374511719,19.391101837158203
161,32.07361602783203,19.328105926513672
162,31.987546920776367,19.265167236328125
163,31.901500701904297,19.202289581298828
164,31.815486907958984,19.139461517333984
165,31.729490280151367,19.076688766479492
166,31.643524169921875,19.013965606689453
167,31.557584762573242,18.951290130615234
168,31.471670150756836,18.88865852355957
169,31.38577651977539,18.826068878173828
170,31.299911499023438,18.76352310180664
171,31.214067459106445,18.70101547241211
172,31.128250122070312,18.63854217529297
173,31.04245376586914,18.57610511779785
174,30.956682205200195,18.51369857788086
175,30.87093162536621,18.45132064819336
176,30.78520393371582,18.38897705078125
177,30.699499130249023,18.32665252685547
178,30.61380958557129,18.26435089111328
179,30.52814292907715,18.202072143554688
180,30.442495346069336,18.139812469482422
181,30.356868743896484,18.07756996154785
182,30.271257400512695,18.015344619750977
183,30.185665130615234,17.953128814697266
184,30.10008430480957,17.890926361083984
185,30.014522552490234,17.828733444213867
186,29.928977966308594,17.766544342041016
187,29.843442916870117,17.704360961914062
188,29.75792121887207,17.64217758178711
189,29.672414779663086,17.57999610900879
190,29.5869140625,17.517812728881836
191,29.501420974731445,17.455623626708984
192,29.415945053100586,17.393428802490234
193,29.330472946166992,17.33122444152832
194,29.245006561279297,17.269006729125977
195,29.1595516204834,17.20677947998047
196,29.0740966796875,17.144535064697266
197,28.9886531829834,17.082271575927734
198,28.903209686279297,17.019989013671875
199,28.81777000427246,16.957683563232422
