epoch,train_loss,val_loss
0,47.76772689819336,29.68768882751465
1,47.33071517944336,29.373594284057617
2,46.899925231933594,29.075151443481445
3,46.46860122680664,28.77765464782715
4,46.0505485534668,28.480587005615234
5,45.63827896118164,28.19167137145996
6,45.225704193115234,27.916898727416992
7,44.816650390625,27.64830780029297
8,44.40534591674805,27.3942813873291
9,43.99527359008789,27.14678192138672
10,43.59259033203125,26.88985824584961
11,43.18965530395508,26.617130279541016
12,42.78569412231445,26.346614837646484
13,42.37842559814453,26.073341369628906
14,41.96342086791992,25.797027587890625
15,41.54069137573242,25.517616271972656
16,41.110260009765625,25.233739852905273
17,40.67104721069336,24.943843841552734
18,40.219112396240234,24.648193359375
19,39.75643539428711,24.34563446044922
20,39.28547286987305,24.029279708862305
21,38.80249786376953,23.699729919433594
22,38.3087043762207,23.36417007446289
23,37.80492401123047,23.02292251586914
24,37.28953170776367,22.676008224487305
25,36.76220703125,22.318496704101562
26,36.21859359741211,21.94504165649414
27,35.66537094116211,21.56606674194336
28,35.10211181640625,21.181636810302734
29,34.51697540283203,20.791717529296875
30,33.918907165527344,20.396175384521484
31,33.31100845336914,19.995197296142578
32,32.69441223144531,19.589019775390625
33,32.07209777832031,19.177871704101562
34,31.44202995300293,18.761966705322266
35,30.804656982421875,18.341537475585938
36,30.160415649414062,17.916812896728516
37,29.513959884643555,17.488014221191406
38,28.862783432006836,17.055391311645508
39,28.205251693725586,16.605693817138672
40,27.539220809936523,16.14913558959961
41,26.867389678955078,15.689376831054688
42,26.19083595275879,15.22054672241211
43,25.51038932800293,14.737842559814453
44,24.824771881103516,14.25289535522461
45,24.13364028930664,13.765472412109375
46,23.440547943115234,13.275633811950684
47,22.742740631103516,12.784839630126953
48,22.044363021850586,12.293305397033691
49,21.346424102783203,11.801963806152344
50,20.650104522705078,11.312156677246094
51,19.947490692138672,10.823875427246094
52,19.248437881469727,10.338071823120117
53,18.554105758666992,9.855704307556152
54,17.86566162109375,9.377644538879395
55,17.18488121032715,8.90475082397461
56,16.512365341186523,8.437888145446777
57,15.84911060333252,7.977928161621094
58,15.1961669921875,7.525259971618652
59,14.554428100585938,7.080881595611572
60,13.924585342407227,6.645776748657227
61,13.307501792907715,6.220854759216309
62,12.70428466796875,5.807036399841309
63,12.116229057312012,5.405153274536133
64,11.544333457946777,5.014972686767578
65,10.989459037780762,4.638082027435303
66,10.451929092407227,4.275615215301514
67,9.93272876739502,3.9282379150390625
68,9.432388305664062,3.5965561866760254
69,8.950861930847168,3.281010627746582
70,8.488887786865234,2.9820525646209717
71,8.04691219329834,2.700082540512085
72,7.625138282775879,2.435415267944336
73,7.223388195037842,2.1882660388946533
74,6.841464519500732,1.958757996559143
75,6.479167461395264,1.7469083070755005
76,6.135950565338135,1.5525965690612793
77,5.811378002166748,1.3751976490020752
78,5.5052080154418945,1.2136633396148682
79,5.217031002044678,1.0689525604248047
80,4.945911407470703,0.9405637383460999
81,4.691089630126953,0.8276872634887695
82,4.451844692230225,0.7291693687438965
83,4.227311134338379,0.6451621055603027
84,4.016597270965576,0.5748935341835022
85,3.819164991378784,0.5175257921218872
86,3.6338653564453125,0.47216466069221497
87,3.459857940673828,0.4378608167171478
88,3.296194076538086,0.4136633276939392
89,3.142162322998047,0.3986187279224396
90,2.997148036956787,0.39176470041275024
91,2.860372304916382,0.3921487033367157
92,2.7312095165252686,0.39883625507354736
93,2.609117269515991,0.4109252095222473
94,2.4935288429260254,0.42755264043807983
95,2.3838791847229004,0.44790223240852356
96,2.27947735786438,0.47121259570121765
97,2.180004835128784,0.49678441882133484
98,2.0853374004364014,0.5239784717559814
99,1.9951728582382202,0.5522110462188721
100,1.9092530012130737,0.5808010101318359
101,1.8273372650146484,0.6095559597015381
102,1.749505639076233,0.6380887031555176
103,1.6752122640609741,0.666071891784668
104,1.6043341159820557,0.6932377219200134
105,1.5368067026138306,0.7193689346313477
