epoch,train_loss,val_loss
0,45.998348236083984,29.03584098815918
1,45.55158615112305,28.760229110717773
2,45.10551071166992,28.484664916992188
3,44.658538818359375,28.210208892822266
4,44.21271896362305,27.938060760498047
5,43.75856018066406,27.656211853027344
6,43.3022346496582,27.36511993408203
7,42.83794021606445,27.073772430419922
8,42.369361877441406,26.780807495117188
9,41.88481521606445,26.4880428314209
10,41.389503479003906,26.197795867919922
11,40.89740753173828,25.890535354614258
12,40.41301345825195,25.572647094726562
13,39.9271125793457,25.25106430053711
14,39.4373893737793,24.925582885742188
15,38.93916320800781,24.595951080322266
16,38.43228530883789,24.265012741088867
17,37.916282653808594,23.93821907043457
18,37.39023208618164,23.61154556274414
19,36.853363037109375,23.27947425842285
20,36.30707931518555,22.93682861328125
21,35.747718811035156,22.5808162689209
22,35.182090759277344,22.216590881347656
23,34.606990814208984,21.835041046142578
24,34.021278381347656,21.423202514648438
25,33.420021057128906,21.002544403076172
26,32.79902648925781,20.57379150390625
27,32.16455078125,20.136234283447266
28,31.518461227416992,19.682830810546875
29,30.855514526367188,19.218318939208984
30,30.179637908935547,18.746166229248047
31,29.488798141479492,18.26253890991211
32,28.783432006835938,17.762863159179688
33,28.06484603881836,17.256118774414062
34,27.336875915527344,16.74289321899414
35,26.60014533996582,16.222881317138672
36,25.855663299560547,15.697530746459961
37,25.102293014526367,15.167022705078125
38,24.338088989257812,14.632108688354492
39,23.568389892578125,14.09302043914795
40,22.79473304748535,13.550666809082031
41,22.01738929748535,13.005997657775879
42,21.236608505249023,12.457834243774414
43,20.45365333557129,11.907593727111816
44,19.66946792602539,11.357637405395508
45,18.884998321533203,10.808938980102539
46,18.101913452148438,10.261049270629883
47,17.321369171142578,9.716245651245117
48,16.54407501220703,9.1758394241333
49,15.771513938903809,8.6409273147583
50,15.005003929138184,8.112712860107422
51,14.245518684387207,7.592367172241211
52,13.495234489440918,7.0811567306518555
53,12.755500793457031,6.580357074737549
54,12.028027534484863,6.091251373291016
55,11.314460754394531,5.615116119384766
56,10.616331100463867,5.1532206535339355
57,9.935147285461426,4.706299781799316
58,9.272195816040039,4.274827003479004
59,8.629081726074219,3.860389471054077
60,8.00710391998291,3.463864326477051
61,7.407578945159912,3.0873029232025146
62,6.831817150115967,2.7310471534729004
63,6.280959606170654,2.396820306777954
64,5.756035804748535,2.0855445861816406
65,5.257867336273193,1.7979222536087036
66,4.7870965003967285,1.5345169305801392
67,4.344444751739502,1.2957361936569214
68,3.930427312850952,1.0815696716308594
69,3.5448241233825684,0.8923383355140686
70,3.1880910396575928,0.7278741002082825
71,2.8603527545928955,0.5875809788703918
72,2.5613648891448975,0.4714181423187256
73,2.2906172275543213,0.3786396086215973
74,2.0473809242248535,0.30827996134757996
75,1.830706238746643,0.2592914402484894
76,1.6394405364990234,0.23026300966739655
77,1.4722803831100464,0.2196146845817566
78,1.3276129961013794,0.22559520602226257
79,1.2035157680511475,0.24631008505821228
80,1.0983996391296387,0.27975624799728394
81,1.0105564594268799,0.32385843992233276
82,0.9380524754524231,0.3765125572681427
83,0.8789392113685608,0.4356277883052826
84,0.8312907814979553,0.49917030334472656
85,0.7932460904121399,0.5652041435241699
86,0.7630422115325928,0.6319268941879272
87,0.7390836477279663,0.6977612376213074
88,0.7199452519416809,0.7612755298614502
89,0.7043441534042358,0.8211621046066284
90,0.691002607345581,0.8763989806175232
91,0.6789866089820862,0.9261932969093323
92,0.6675533056259155,0.9699757099151611
